,low_time,high_time,ch2,std_ch2,ch3,std_ch3
22,-0.012613526,-0.012612398,0.4875221238938053,0.05760824243487332,21.95115044247788,0.014172254224622082
23,-0.012612396,-0.012611266,0.4858215547703181,0.06232840981548743,21.949646643109542,0.013670779964400285
24,-0.012611264,-0.012610136,0.4850442477876106,0.059898552283161266,21.95398230088496,0.014271549203785878
25,-0.012610134,-0.012609006,0.48654867256637174,0.05989855228316135,21.953982300884956,0.013661946393657266
26,-0.012609004,-0.012607874,0.48683745583038873,0.061660319973689114,21.95689045936396,0.013837811859378924
27,-0.012607872,-0.012606744,0.4915929203539823,0.05881313201644437,21.958584070796462,0.013729683357925402
28,-0.012606742,-0.012605614,0.5007964601769912,0.060462764873164154,21.959469026548675,0.014257111757799574
29,-0.012605612,-0.012604482,0.5133833922261484,0.06286990663474455,21.9517667844523,0.013984555569989864
30,-0.01260448,-0.012603352,0.526061946902655,0.059862915848677256,21.9612389380531,0.01469928062228825
31,-0.01260335,-0.012602222,0.5445132743362832,0.06338928314469867,21.95681415929204,0.014387072509529664
32,-0.01260222,-0.01260109,0.5635159010600708,0.06011132401552341,21.959717314487634,0.014820659873911048
33,-0.012601088,-0.01259996,0.5788495575221239,0.06408106568030449,21.96,0.01418608675526762
34,-0.012599958,-0.01259883,0.590929203539823,0.05950590508174081,21.955221238938055,0.014380663740340836
35,-0.012598828,-0.0125977,0.5945132743362831,0.06107111049628792,21.953982300884956,0.01359502610615694
36,-0.012597698,-0.012596568,0.5957597173144875,0.058733626020188015,21.959010600706716,0.014255774892865487
37,-0.012596566,-0.012595438,0.5894690265486725,0.06194710887521672,21.96619469026549,0.014269487605831618
38,-0.012595436,-0.012594308,0.5840265486725664,0.06146958606229406,21.973097345132743,0.014058174584265453
39,-0.012594306,-0.012593176,0.5777385159010601,0.06329497692752582,21.975618374558305,0.013842048313395165
40,-0.012593174,-0.012592046,0.5704424778761062,0.059047439725006715,21.97327433628319,0.014053430244985076
41,-0.012592044,-0.012590916,0.5630530973451328,0.06042434515556551,21.96849557522124,0.01454745274427413
42,-0.012590914,-0.012589784,0.5553445229681978,0.0598130236533432,21.970318021201415,0.014691989149542247
43,-0.012589782,-0.012588654,0.548716814159292,0.06369942125422227,21.969911504424783,0.014260413034107562
44,-0.012588652,-0.012587524,0.5415929203539823,0.06026156922148795,21.97079646017699,0.014283500604055597
45,-0.012587522,-0.012586394,0.5352212389380531,0.06319839817721695,21.975929203539824,0.014531534865750064
46,-0.012586392,-0.012585262,0.528577738515901,0.06058622071399353,21.97791519434629,0.014626928706061753
47,-0.01258526,-0.012584132,0.5228318584070796,0.05891762054061307,21.97575221238938,0.014152727385991217
48,-0.01258413,-0.012583002,0.5189380530973452,0.061629680641163614,21.976283185840707,0.013877173451800638
49,-0.012583,-0.01258187,0.5149734982332155,0.06148587001204964,21.97720848056537,0.013630691713565481
50,-0.012581868,-0.01258074,0.5118141592920354,0.06276990925246766,21.97628318584071,0.01399819433173613
51,-0.012580738,-0.01257961,0.5058407079646017,0.06263978906847871,21.97451327433629,0.01432436201077131
52,-0.012579608,-0.012578478,0.4995141342756184,0.06209316759684336,21.975795053003534,0.013825165391370645
53,-0.012578476,-0.012577348,0.4958407079646017,0.060227710746643105,21.980530973451327,0.014370704027627556
54,-0.012577346,-0.012576218,0.49004424778761063,0.06150378134361556,21.97787610619469,0.014639515516178184
55,-0.012576216,-0.012575086,0.4862632508833923,0.06485978690392097,21.982508833922264,0.014348492913267204
56,-0.012575084,-0.012573956,0.4838495575221239,0.06207918647853563,21.980884955752213,0.014170455003867462
57,-0.012573954,-0.012572826,0.4849557522123894,0.060877080698498745,21.983716814159294,0.01345625258745383
58,-0.012572824,-0.012571696,0.48066371681415937,0.06342145379013073,21.981592920353982,0.014084100625035224
59,-0.012571694,-0.012570564,0.4803003533568905,0.06140036902160054,21.98427561837456,0.014054189683597154
60,-0.012570562,-0.012569434,0.481283185840708,0.06027562792005942,21.98477876106195,0.013898357616724089
61,-0.012569432,-0.012568304,0.4816371681415929,0.061816779707749035,21.98849557522124,0.014440549405880104
62,-0.012568302,-0.012567172,0.48427561837455835,0.06295515029813235,21.991519434628977,0.014114136736323146
63,-0.01256717,-0.012566042,0.4894690265486727,0.06285234580147742,21.995398230088494,0.014034576600766032
64,-0.01256604,-0.012564912,0.49429203539823,0.06259468444529438,21.995752212389384,0.0147206140838566
65,-0.01256491,-0.01256378,0.4992932862190813,0.058985714797513876,21.993462897526502,0.013367992051259445
66,-0.012563778,-0.01256265,0.5105752212389381,0.060794030467335294,21.990088495575222,0.014352950440338422
67,-0.012562648,-0.01256152,0.5252212389380531,0.060194875896250874,21.996637168141593,0.014546778611289076
68,-0.012561518,-0.01256039,0.5391592920353983,0.0626212499893542,21.9929203539823,0.015209859607673295
69,-0.012560388,-0.012559258,0.555256183745583,0.0600269908125059,21.991166077738516,0.014947569332511812
70,-0.012559256,-0.012558128,0.5698672566371682,0.06317406235172844,21.991681415929204,0.014286521213458553
71,-0.012558126,-0.012556998,0.5798230088495575,0.06134642753426702,21.991858407079643,0.013561803689021856
72,-0.012556996,-0.012555866,0.5838339222614842,0.061794060349627214,21.997879858657242,0.013686139794140004
73,-0.012555864,-0.012554736,0.5829203539823009,0.06366492653550673,22.002654867256638,0.013897510870120328
74,-0.012554734,-0.012553606,0.5793805309734513,0.061144033703962236,22.00159292035398,0.013630326133211523
75,-0.012553604,-0.012552474,0.57226148409894,0.06223502258544921,22.006183745583037,0.013842048313395148
76,-0.012552472,-0.012551344,0.5667699115044247,0.062041261934206816,22.008318584070796,0.013594304743018466
77,-0.012551342,-0.012550214,0.5555309734513274,0.061912144717057485,22.005663716814162,0.013779591495440202
78,-0.012550212,-0.012549082,0.5472173144876324,0.06613169659550332,22.008303886925795,0.014724146102201486
79,-0.01254908,-0.012547952,0.5396902654867256,0.060905425944109075,22.00920353982301,0.013922327370000933
80,-0.01254795,-0.012546822,0.5352654867256639,0.062440582438659964,22.004424778761063,0.014152173040115047
81,-0.01254682,-0.012545692,0.5280088495575223,0.060325587869583266,22.010088495575218,0.015028634356603746
82,-0.01254569,-0.01254456,0.5204063604240283,0.0644765707912098,22.007420494699648,0.01460734068717783
83,-0.012544558,-0.01254343,0.5131858407079647,0.06224325915399352,22.01362831858407,0.014843479281258926
84,-0.012543428,-0.0125423,0.5078318584070796,0.0609620768966822,22.015398230088497,0.013787844537896155
85,-0.012542298,-0.012541168,0.5044169611307421,0.06150290510264047,22.016961130742047,0.01372663563915675
86,-0.012541166,-0.012540038,0.5015044247787611,0.06013750222649255,22.019292035398227,0.013313676041887207
87,-0.012540036,-0.012538908,0.49747787610619465,0.06113376809264377,22.021946902654868,0.014784562430495508
88,-0.012538906,-0.012537776,0.49240282685512377,0.06216639915502618,22.024381625441695,0.013942496029569809
89,-0.012537774,-0.012536646,0.4876548672566372,0.06120969284731314,22.024778761061945,0.014014158185085666
90,-0.012536644,-0.012535516,0.4855752212389381,0.061968888155494,22.01946902654867,0.014040724273194043
91,-0.012535514,-0.012534386,0.48287610619469035,0.05793578839091247,22.024778761061945,0.01364125778252915
92,-0.012534384,-0.012533254,0.48171378091872785,0.06270430817424429,22.018727915194344,0.01376076457209249
93,-0.012533252,-0.012532124,0.48030973451327436,0.05770621200451661,22.024955752212385,0.014453446695625673
94,-0.012532122,-0.012530994,0.4778318584070797,0.0626097229301101,22.02141592920354,0.012924976271201491
95,-0.012530992,-0.012529862,0.4772968197879858,0.058650510848926835,22.024381625441695,0.013354534828582391
96,-0.01252986,-0.012528732,0.47752212389380533,0.05540344036060357,22.028495575221235,0.01377574787529266
97,-0.01252873,-0.012527602,0.47685840707964605,0.0603957741271448,22.03238938053097,0.014079225715531588
98,-0.0125276,-0.01252647,0.4839222614840989,0.06104282583725367,22.03268551236749,0.014417453748001172
99,-0.012526468,-0.01252534,0.4872566371681416,0.06271238939270975,22.024955752212385,0.013933592985802564
100,-0.012525338,-0.01252421,0.494424778761062,0.057638739700970984,22.03221238938053,0.015031766192082992
101,-0.012524208,-0.01252308,0.5080530973451327,0.0582124569139731,22.028495575221235,0.015085948036348301
102,-0.012523078,-0.012521948,0.5215547703180212,0.059572048134827256,22.03074204946996,0.014237666739846833
103,-0.012521946,-0.012520818,0.5375221238938053,0.05930992946914278,22.029026548672565,0.015227644551986514
104,-0.012520816,-0.012519688,0.5565044247787609,0.060847175044136524,22.029203539823005,0.014840836352747421
105,-0.012519686,-0.012518556,0.5668286219081273,0.06138508845568232,22.029151943462896,0.01436455669594268
106,-0.012518554,-0.012517426,0.5738053097345134,0.06135921480674041,22.036106194690266,0.01434556941454931
107,-0.012517424,-0.012516296,0.5787168141592921,0.059801550515409176,22.03451327433628,0.012957560997176269
108,-0.012516294,-0.012515164,0.5745141342756185,0.05730864078786754,22.036749116607773,0.013169513394750166
109,-0.012515162,-0.012514034,0.5706637168141593,0.058618587763237556,22.04017699115044,0.013765777936214368
110,-0.012514032,-0.012512904,0.565353982300885,0.06042798049921946,22.03716814159292,0.014352403827860438
111,-0.012512902,-0.012511772,0.558922261484099,0.06252852002590298,22.040989399293284,0.014263176147502696
112,-0.01251177,-0.012510642,0.5495132743362833,0.06015837171012537,22.038761061946904,0.013917254867754572
113,-0.01251064,-0.012509512,0.5433185840707965,0.05876028402307498,22.041061946902655,0.013831730330983054
114,-0.01250951,-0.012508382,0.5368141592920354,0.058786980866835876,22.041238938053095,0.013677872507159109
115,-0.01250838,-0.01250725,0.5294611307420496,0.06230432328566371,22.0482332155477,0.014070658913461829
116,-0.012507248,-0.01250612,0.5236725663716815,0.06063794001310483,22.04424778761062,0.014295167609497249
117,-0.012506118,-0.01250499,0.5180088495575221,0.0596544370071614,22.046902654867253,0.013555438817923829
118,-0.012504988,-0.012503858,0.5113957597173144,0.06235649900780723,22.044346289752646,0.013889408317279368
119,-0.012503856,-0.012502728,0.506504424778761,0.06278890423232933,22.046017699115044,0.01399539177818603
120,-0.012502726,-0.012501598,0.5014159292035397,0.06091160860841725,22.04159292035398,0.013323395452284602
121,-0.012501596,-0.012500466,0.49827738515901054,0.06296707023581308,22.04487632508834,0.014432966843707751
122,-0.012500464,-0.012499336,0.49190265486725654,0.05882967061765845,22.04902654867257,0.01363334759690548
123,-0.012499334,-0.012498206,0.49004424778761063,0.062017990073048576,22.052389380530972,0.013373646534906641
124,-0.012498204,-0.012497076,0.4847345132743363,0.060463283891356925,22.05433628318584,0.014214677323201861
125,-0.012497074,-0.012495944,0.4825088339222615,0.06316664233368655,22.051060070671376,0.013507615408949366
126,-0.012495942,-0.012494814,0.4818141592920354,0.05964496729728232,22.053274336283184,0.013645426761351363
127,-0.012494812,-0.012493684,0.47743362831858405,0.06105929079514244,22.054159292035397,0.014343108228551239
128,-0.012493682,-0.012492552,0.4766342756183745,0.05948300776074086,22.055300353356888,0.013410687525881005
129,-0.01249255,-0.012491422,0.4750000000000001,0.05971910650215717,22.056106194690262,0.01364442057274538
130,-0.01249142,-0.012490292,0.47225663716814165,0.061995215668888444,22.0529203539823,0.01401289854208413
131,-0.01249029,-0.01248916,0.4710247349823322,0.06372359125005224,22.05848056537102,0.014254678083870357
132,-0.012489158,-0.01248803,0.4708849557522125,0.0622981898406004,22.05646017699115,0.014498564499980512
133,-0.012488028,-0.0124869,0.47353982300884956,0.0612932038484628,22.061415929203537,0.014243348203766026
134,-0.012486898,-0.012485768,0.4782685512367491,0.06246747801406338,22.063957597173143,0.014045008574649286
135,-0.012485766,-0.012484638,0.4835398230088496,0.06073257252056625,22.069380530973454,0.014398110715201504
136,-0.012484636,-0.012483508,0.4952654867256637,0.06020425910940599,22.06725663716814,0.014538416765282499
137,-0.012483506,-0.012482378,0.5077876106194691,0.060732572520566214,22.069380530973447,0.01361088642263304
138,-0.012482376,-0.012481246,0.5188162544169611,0.06357202348654792,22.074204946996467,0.014242333162455477
139,-0.012481244,-0.012480116,0.5317699115044248,0.06067570728753142,22.069557522123894,0.013868690725478142
140,-0.012480114,-0.012478986,0.5391150442477877,0.0628972656519021,22.07150442477876,0.013517621945318248
141,-0.012478984,-0.012477854,0.5459805653710247,0.06164637199857988,22.073321554770317,0.013728130554789577
142,-0.012477852,-0.012476724,0.5500442477876106,0.06305920981712611,22.074159292035397,0.013925708011675211
143,-0.012476722,-0.012475594,0.5493805309734513,0.06373734388260427,22.07150442477876,0.013217572780734776
144,-0.012475592,-0.012474462,0.5477915194346289,0.06120219049147189,22.07137809187279,0.014094460048505345
145,-0.01247446,-0.012473332,0.5430973451327433,0.06101610373978365,22.071150442477876,0.014545699933526885
146,-0.01247333,-0.012472202,0.5338495575221239,0.06073257252056618,22.06938053097345,0.014013178472536386
147,-0.0124722,-0.012471072,0.5290265486725664,0.060838406807899884,22.073982300884953,0.014058174584265462
148,-0.01247107,-0.01246994,0.5240282685512367,0.06080569565867069,22.0708480565371,0.01415561727229199
149,-0.012469938,-0.01246881,0.5178761061946903,0.06072430452345189,22.080707964601768,0.01385086009015072
150,-0.012468808,-0.01246768,0.5121681415929203,0.06297355586148609,22.084070796460175,0.013771760765778837
151,-0.012467678,-0.012466548,0.5064929328621909,0.060481872075918,22.076855123674907,0.013906353786341088
152,-0.012466546,-0.012465418,0.4984513274336283,0.0580261748463622,22.077699115044243,0.01415591445350451
153,-0.012465416,-0.012464288,0.49730088495575225,0.06296259171774131,22.081946902654867,0.01406096462430013
154,-0.012464286,-0.012463156,0.49107773851590114,0.0650444190307161,22.07985865724381,0.014107211455621882
155,-0.012463154,-0.012462026,0.4890265486725664,0.05998074964727894,22.084778761061944,0.014246101978360872
156,-0.012462024,-0.012460896,0.48446902654867263,0.061775138221239034,22.086194690265486,0.013601516652799656
157,-0.012460894,-0.012459764,0.48149293286219075,0.06094105503885861,22.08798586572438,0.014528791783046885
158,-0.012459762,-0.012458634,0.47871681415929207,0.06428055856166924,22.086725663716813,0.014337911004050866
159,-0.012458632,-0.012457504,0.4742920353982301,0.0661557020659221,22.090442477876103,0.01386784216746511
160,-0.012457502,-0.012456374,0.46964601769911507,0.062459677572115235,22.090619469026546,0.01408744244513801
161,-0.012456372,-0.012455242,0.46638692579505303,0.06455048946355123,22.09204946996466,0.014181894430843183
162,-0.01245524,-0.012454112,0.4653539823008851,0.062482282683024234,22.09433628318584,0.013961014839699002
163,-0.01245411,-0.012452982,0.4654424778761062,0.06402766457882919,22.09079646017699,0.014334490749758679
164,-0.01245298,-0.01245185,0.46373674911660784,0.06294124085104029,22.08798586572438,0.01434849291326718
165,-0.012451848,-0.01245072,0.462920353982301,0.0648017897229393,22.090442477876103,0.014321623284093714
166,-0.012450718,-0.01244959,0.46411504424778766,0.06331051989463556,22.09592920353982,0.013841652765602064
167,-0.012449588,-0.012448458,0.4658127208480566,0.06277010180992451,22.095053003533568,0.014014919257256625
168,-0.012448456,-0.012447328,0.4655309734513275,0.06207109785341147,22.09451327433628,0.014922418042024045
169,-0.012447326,-0.012446198,0.4700442477876107,0.06231078179495146,22.095752212389378,0.014348987028108237
170,-0.012446196,-0.012445068,0.4777433628318584,0.06300494262719351,22.09858407079646,0.014857346942669717
171,-0.012445066,-0.012443936,0.4873233215547703,0.06406397877827727,22.101413427561837,0.014246243544964317
172,-0.012443934,-0.012442806,0.5,0.06599660121072574,22.102477876106192,0.015182109665679195
173,-0.012442804,-0.012441676,0.5131858407079646,0.062405391897876285,22.109734513274333,0.014388572022015855
174,-0.012441674,-0.012440544,0.5249999999999999,0.06450105815909504,22.113250883392222,0.014344065406619593
175,-0.012440542,-0.012439414,0.5342477876106195,0.06160217807585339,22.10938053097345,0.013953145361771512
176,-0.012439412,-0.012438284,0.5404424778761061,0.06440590231928851,22.113982300884956,0.013782722541564655
177,-0.012438282,-0.012437152,0.5420936395759716,0.06254852083248627,22.11625441696113,0.013968614446748111
178,-0.01243715,-0.012436022,0.5397787610619469,0.06340660782816211,22.111327433628315,0.014833433647724992
179,-0.01243602,-0.012434892,0.5376548672566372,0.06503864799298847,22.11221238938053,0.01409301038434802
180,-0.01243489,-0.012433762,0.5329203539823009,0.062230149259093766,22.11079646017699,0.014056081690805163
181,-0.01243376,-0.01243263,0.5281360424028267,0.06223502258544802,22.106183745583035,0.013877372219117482
182,-0.012432628,-0.0124315,0.5217256637168142,0.0628573384812099,22.110442477876106,0.013977722769567427
183,-0.012431498,-0.01243037,0.5158407079646018,0.061648008868305404,22.11716814159292,0.01455459663425411
184,-0.012430368,-0.012429238,0.5113957597173144,0.0606829184028293,22.110247349823318,0.013889408317279368
185,-0.012429236,-0.012428108,0.5049115044247787,0.06413001840522059,22.113982300884953,0.014325594266957578
186,-0.012428106,-0.012426978,0.5017699115044247,0.06353416973294959,22.115929203539824,0.013197227874584693
187,-0.012426976,-0.012425846,0.49690812720848054,0.06318025468753771,22.11484098939929,0.013359509729150194
188,-0.012425844,-0.012424716,0.49172566371681425,0.06334273054253255,22.115575221238938,0.014166717430620751
189,-0.012424714,-0.012423586,0.4871238938053098,0.06381607208453202,22.116991150442477,0.014245275901877713
190,-0.012423584,-0.012422454,0.48405477031802124,0.06100285554691283,22.118197879858652,0.014218229736848673
191,-0.012422452,-0.012421324,0.48097345132743363,0.06305224233355991,22.118230088495572,0.013755373016610069
192,-0.012421322,-0.012420194,0.47787610619469034,0.06089769673102252,22.123362831858405,0.014260825639911778
193,-0.012420192,-0.012419064,0.47353982300884956,0.06399825046249816,22.122654867256635,0.014165332893969956
194,-0.012419062,-0.012417932,0.4710689045936397,0.06316144411557474,22.1208480565371,0.013262383608347033
195,-0.01241793,-0.012416802,0.4648672566371682,0.06204075611700248,22.121415929203536,0.01420874295375436
196,-0.0124168,-0.012415672,0.46176991150442476,0.06390698066619774,22.116106194690264,0.014153420287803867
197,-0.01241567,-0.01241454,0.4594964664310955,0.061940891722323775,22.118904593639574,0.01400578217717404
198,-0.012414538,-0.01241341,0.4590265486725664,0.061235321828398526,22.11858407079646,0.013658356868891615
199,-0.012413408,-0.01241228,0.45743362831858414,0.05942885972301961,22.11964601769911,0.013887769573508048
200,-0.012412278,-0.012411148,0.45795053003533576,0.060714859223447784,22.123674911660775,0.014296024253374721
201,-0.012411146,-0.012410018,0.4579646017699115,0.06224426749307628,22.121238938053096,0.01334281303313625
202,-0.012410016,-0.012408888,0.4603982300884957,0.06182033316936536,22.122831858407075,0.014859590965782647
203,-0.012408886,-0.012407758,0.46300884955752214,0.06050582823257406,22.12743362831858,0.014700614870638722
204,-0.012407756,-0.012406626,0.46475265017667855,0.061156188788412655,22.129328621908126,0.014067811185404896
205,-0.012406624,-0.012405496,0.4685840707964602,0.06137199941489749,22.133805309734512,0.01427113690802036
206,-0.012405494,-0.012404366,0.4773893805309735,0.0614185129153988,22.133982300884952,0.014156191555900578
207,-0.012404364,-0.012403234,0.48471731448763256,0.060267444430538955,22.13303886925795,0.014592079941634318
208,-0.012403232,-0.012402104,0.49473451327433626,0.0611804627128775,22.133097345132743,0.014042121096113885
209,-0.012402102,-0.012400974,0.5041592920353982,0.059713851435180314,22.13309734513274,0.013659074849309252
210,-0.012400972,-0.012399842,0.5137367491166077,0.05969370520290828,22.135335689045935,0.01411531369614173
211,-0.01239984,-0.012398712,0.5196460176991151,0.06160166865329068,22.127256637168138,0.014008558904767434
212,-0.01239871,-0.012397582,0.5242035398230089,0.06314623849556476,22.136460176991147,0.013539513549745742
213,-0.01239758,-0.01239645,0.5257067137809187,0.060024907012291476,22.13816254416961,0.014782632388451433
214,-0.012396448,-0.01239532,0.5197787610619469,0.06043473127155313,22.140353982300883,0.01417640540100053
215,-0.012395318,-0.01239419,0.5177433628318584,0.061126581138933926,22.141061946902653,0.013981230300944515
216,-0.012394188,-0.01239306,0.513362831858407,0.06052034871884252,22.14654867256637,0.014379027001096924
217,-0.012393058,-0.012391928,0.5105565371024735,0.06204455053912891,22.150176678445227,0.01347233749371797
218,-0.012391926,-0.012390798,0.5056637168141592,0.059066037930047506,22.147079646017698,0.013439917929891429
219,-0.012390796,-0.012389668,0.5015044247787611,0.06149000344317619,22.149911504424775,0.013642551739878862
220,-0.012389666,-0.012388536,0.4983657243816254,0.06051805286678293,22.146819787985862,0.013410687525881019
221,-0.012388534,-0.012387406,0.498716814159292,0.060306857738698365,22.14849557522124,0.013866427788715364
222,-0.012387404,-0.012386276,0.48814159292035403,0.060325587869581615,22.149911504424775,0.014467417082277478
223,-0.012386274,-0.012385144,0.4855123674911661,0.06112550175311778,22.14734982332155,0.014570634392415962
224,-0.012385142,-0.012384014,0.47831858407079647,0.06291223180801166,22.150619469026545,0.013847744450284465
225,-0.012384012,-0.012382884,0.4715486725663718,0.06317853289997813,22.151504424778757,0.014480967669780746
226,-0.012382882,-0.012381754,0.46477876106194693,0.05942621941434424,22.15115044247787,0.014455075008375833
227,-0.012381752,-0.012380622,0.46404593639575975,0.0637311969757611,22.150530035335688,0.014163070866808788
228,-0.01238062,-0.012379492,0.4609734513274336,0.061131201420456506,22.147079646017698,0.01424610197836085
229,-0.01237949,-0.012378362,0.4615486725663717,0.058818467557193235,22.151504424778757,0.014977519294853308
230,-0.01237836,-0.01237723,0.4591872791519434,0.060661529263761456,22.155300353356886,0.014632739894895637
231,-0.012377228,-0.0123761,0.4581858407079646,0.06316412666722902,22.156283185840707,0.0137425341901517
232,-0.012376098,-0.01237497,0.45880530973451333,0.0619141721639149,22.15734513274336,0.014237012500810003
233,-0.012374968,-0.012373838,0.4543286219081273,0.06086326660064664,22.16342756183745,0.014763317151600458
234,-0.012373836,-0.012372708,0.4517256637168142,0.0606544984255127,22.16442477876106,0.014598192705838071
235,-0.012372706,-0.012371578,0.45115044247787617,0.06145171528927314,22.160530973451326,0.014310526081132015
236,-0.012371576,-0.012370446,0.44779151943462897,0.05922141998157062,22.15971731448763,0.014932852615784914
237,-0.012370444,-0.012369316,0.4454424778761062,0.061533367883473,22.16867256637168,0.014132063320952104
238,-0.012369314,-0.012368186,0.4499115044247788,0.06249985878349634,22.16513274336283,0.014123039324237882
239,-0.012368184,-0.012367056,0.4537168141592921,0.06031622353117867,22.16194690265487,0.013786279685358175
240,-0.012367054,-0.012365924,0.4579063604240284,0.0628278635810982,22.163604240282684,0.014281867772949852
241,-0.012365922,-0.012364794,0.4614601769911505,0.060443558066952355,22.157522123893806,0.013896805208539089
242,-0.012364792,-0.012363664,0.46946902654867256,0.06160727206979846,22.164070796460177,0.014408595984172408
243,-0.012363662,-0.012362532,0.4759275618374558,0.05943015091253777,22.166784452296817,0.014882312958696778
244,-0.01236253,-0.012361402,0.48438053097345146,0.06268786489582079,22.169557522123892,0.014062498910367685
245,-0.0123614,-0.012360272,0.4941150442477876,0.06054834267998446,22.167079646017697,0.014650631272186564
246,-0.01236027,-0.01235914,0.5047261484098939,0.06157125227156269,22.16413427561837,0.014828372290477993
247,-0.012359138,-0.01235801,0.5092477876106195,0.06119020764247008,22.16884955752212,0.01411109101381609
248,-0.012358008,-0.01235688,0.5169026548672566,0.058962344653085,22.16743362831858,0.014576141855062317
249,-0.012356878,-0.01235575,0.5196017699115045,0.05966127530728964,22.173982300884955,0.01442056981333581
250,-0.012355748,-0.012354618,0.5203180212014135,0.0648723209414338,22.173674911660775,0.014349786849500544
251,-0.012354616,-0.012353488,0.5197345132743363,0.06367724822300287,22.171681415929203,0.013560357389740917
252,-0.012353486,-0.012352358,0.5147345132743364,0.061244545636121986,22.171327433628317,0.01446199329222323
253,-0.012352356,-0.012351226,0.5107332155477032,0.06137082316150005,22.17614840989399,0.01452314085996597
254,-0.012351224,-0.012350096,0.5048672566371681,0.06251241011542948,22.18,0.01366811817113275
255,-0.012350094,-0.012348966,0.5002212389380531,0.062201398666819785,22.18495575221239,0.013683177092391367
256,-0.012348964,-0.012347834,0.49628975265017666,0.06307226518133177,22.1886925795053,0.01277500882810572
257,-0.012347832,-0.012346704,0.4928761061946903,0.05937127437299974,22.18530973451327,0.013770621379596214
258,-0.012346702,-0.012345574,0.48738938053097347,0.06289277511059686,22.191681415929203,0.014014578040926649
259,-0.012345572,-0.012344444,0.4814601769911504,0.06324207982241581,22.191150442477873,0.01436729157999187
260,-0.012344442,-0.012343312,0.4777826855123675,0.065182729823937,22.18975265017668,0.014266258870348237
261,-0.01234331,-0.012342182,0.47495575221238945,0.060590309370860906,22.188141592920353,0.014998457001330566
262,-0.01234218,-0.012341052,0.4725221238938053,0.06167091149233512,22.186371681415928,0.014374115665140437
263,-0.01234105,-0.01233992,0.4701855123674912,0.06263944386788362,22.184098939929328,0.013632698925836415
264,-0.012339918,-0.01233879,0.4670796460176992,0.06274290649404408,22.190619469026547,0.014212883472823616
265,-0.012338788,-0.01233766,0.46411504424778766,0.06307662515889675,22.190973451327434,0.01431395206167482
266,-0.012337658,-0.012336528,0.4617491166077739,0.06323665283072712,22.201060070671378,0.014227505117662194
267,-0.012336526,-0.012335398,0.4599557522123894,0.06254101773348525,22.19734513274336,0.014715017043998241
268,-0.012335396,-0.012334268,0.45858407079646024,0.06259719111032361,22.199823008849553,0.013941192130128722
269,-0.012334266,-0.012333136,0.45724381625441707,0.0658388254018704,22.198763250883392,0.01451580483515107
270,-0.012333134,-0.012332006,0.45522123893805316,0.060916760349331994,22.19646017699115,0.013939925893752219
271,-0.012332004,-0.012330876,0.4540707964601771,0.0631715785771053,22.194159292035394,0.014549205343852147
272,-0.012330874,-0.012329746,0.45314159292035394,0.06447943423508722,22.196991150442475,0.012896111938559794
273,-0.012329744,-0.012328614,0.45326855123674914,0.06205160615325288,22.197173144876324,0.013806704810358582
